age,annual_income,credit_score,employment_years,existing_debt,loan_approved
58.75664116805573,120512.76495244491,712.4782587195477,24.076117575627503,30312.835594532862,1.0
66.97494707820945,96359.96166445572,415.44807620257217,5.865409448119724,26311.256991084287,0.0
64.74136752138244,183143.78931705246,793.9298591923925,6.259289610127522,36013.64074715191,0.0
49.89499894055426,40015.54681510724,412.82680226510394,34.27826436144857,8764.274676383855,0.0
66.09371175115584,108672.51877235464,404.8782463650166,21.515294744973133,93695.78230310627,1.0
24.424625102595975,22043.65605813543,320.1023173164522,10.026236335016836,55380.22407123763,0.0
29.79914312095726,104358.91555894272,559.6368198104996,24.579727337071844,30552.431065802353,0.0
22.261364445526905,30134.589622730724,610.6626232944391,3.2104468537567046,39698.15170742834,0.0
36.266516538163216,41387.224928252945,336.1397516855938,29.09857009571994,44720.25405048356,0.0
39.4338644844741,41154.72441987888,726.5401891822557,13.449670221754884,60059.43333606173,1.0
33.567451588694794,136857.85438089143,549.3088591114151,39.87795503185941,51567.94276964978,0.0
61.436875457596464,154288.0782677762,588.4146481301691,15.518097946178688,91939.19732144174,0.0
37.83766633467947,125006.37771748874,542.4195108160254,22.76100745409006,49696.348290583024,0.0
34.046725484369034,193191.05872541753,520.4196834814293,0.5810269954050318,99215.80148233127,0.0
47.13480415791243,87476.70431426672,607.8021822195199,3.622344389727944,85142.49577450957,0.0
27.046211248738132,71428.17553073494,385.3821352618919,19.62467782033424,20851.05143573358,0.0
60.109849037701984,176347.84307410286,400.0604717723991,23.996941735856176,93059.52146439163,0.0
23.72753218398854,60247.25093350148,773.9820915574345,30.001027405965186,11636.639788547609,1.0
69.34434683002587,193380.05709931004,820.363504173498,14.583128935465162,81744.97084911916,1.0
58.61223846483287,22187.80544416694,505.32012395386414,34.74909430632713,38062.32934765801,0.0
29.93578407670862,194578.18880737503,448.9095702289546,43.00611985946023,87797.43204450695,0.0
20.27610585618012,27768.7841511037,654.1997487814587,38.99254944466749,86805.66901074504,0.0
60.77307142274171,180405.7604656528,524.803794103953,1.9809412674178573,80592.54001176212,0.0
55.34286719238086,114986.19963553398,313.9624956131897,24.02534736289145,79003.04363070613,0.0
56.45035840204937,198733.66330147407,385.88392855140467,5.246508920908743,30467.91390980408,0.0
58.56351733429729,33283.3816523718,693.7847258660686,12.102250793126373,8091.928305125218,1.0
23.70223258670452,119693.77119223773,662.4081680505833,49.333129663357326,40298.01787651615,1.0
37.923286427213625,194474.4564114378,314.90279587691595,7.124777145075662,17352.451498650866,0.0
25.793452976256486,114157.61195062679,422.0846890631222,24.944407672567802,69495.10889024618,1.0
63.155171293779674,133291.75486434725,427.09113812343924,30.907786715905956,34609.972653778554,0.0
51.1649063413779,145234.7640172311,669.5410089793006,35.1232485272052,97561.02008599149,1.0
36.54490124263246,101817.39165819918,310.8407957649003,27.982434174345705,64097.2077345332,0.0
23.177917514301182,132960.45441513142,357.25972009151565,0.48854237095918296,82248.05636343609,0.0
35.54911608578311,125176.57614615804,739.9538469552542,16.323065412199593,13252.467274184843,1.0
36.25916610133736,182208.44188837803,398.19956412988347,25.885582169235573,86201.44822726226,0.0
56.480308916903205,28180.348461462418,659.0103593185311,4.393324957241668,92275.71905133943,0.0
51.87787356776066,70573.37412660145,431.0005295756996,17.53134656045904,48706.19188189359,0.0
64.36063712881634,191074.06713378057,354.6927660176398,1.6601554395683282,60625.29377509774,0.0
43.610746258097464,180247.48110036494,433.74470504969975,3.928924857751037,76480.98009029955,0.0
25.979712296915086,102018.21550142833,697.2468125206126,19.846163810079805,17483.862726041254,1.0
55.66223936114975,131623.86760427663,770.6330574584572,6.635787702153017,50256.607646344244,1.0
58.03925243084487,69928.61293660388,756.6209255118454,28.37704241307791,39866.30277723131,0.0
48.063859878474815,53861.808750277036,518.4509412901501,34.47324845686329,14637.39921622491,0.0
58.54835899772805,103465.71288919679,667.4468251138553,40.029334955454146,36753.442229153145,1.0
44.689779818219534,83603.4010446895,412.74136247870155,10.007512212240504,6817.230938549357,0.0
46.1366414690997,125058.10013315697,461.2312516435573,8.374129112953488,2581.1906949486984,0.0
41.37705091792748,33992.23465369727,792.9847001866159,5.228392016720012,13516.628915482275,1.0
21.27095633720476,195391.06537990997,307.1510579309048,31.821512477181834,96311.51115891739,0.0
25.39457134966522,197517.93400632852,347.0296919699574,35.32378632434506,54952.953589501696,0.0
21.57145928433671,145669.1085235541,414.337440330315,1.5793072412821019,96582.216115322,0.0
51.82052056318902,116497.34594194168,314.59271213060083,46.81061231218449,43249.7878330132,0.0
35.717799053816336,75714.97093153899,399.7894892993885,2.5985641825736208,31181.613308525957,0.0
45.42853455823514,166483.10354725076,620.6728585333307,27.06481676505352,50614.18628402441,0.0
65.37832369630465,143251.61105969828,531.7835028258739,35.453025972545824,43951.168863291015,0.0
32.464611457443745,49271.04908208043,790.9694410923362,43.54845618730428,10566.468426174391,1.0
40.519146151781484,183966.89320889165,749.5939589561425,35.70434660662139,64082.63146902062,1.0
57.77755692715243,168056.7037261704,487.9995434338318,40.08640415348959,21603.81825095996,0.0
31.43990827458112,190963.98439254632,442.6828883872108,16.972509627140305,61958.795489782955,0.0
23.84899549143965,150629.5115099048,508.8308244919968,40.74125568732561,65020.10923981534,0.0
34.4875726456884,130414.73526844218,624.6622183831442,4.005742319233757,15202.48531286481,0.0
28.061064362700222,95283.7465323114,447.43500245258195,44.74083280302638,6134.962711066816,0.0
66.48488261712865,187891.1270037224,643.2818993170238,27.37961880768681,78076.15860684398,0.0
60.40601897822085,175891.5001100735,525.1764087051822,40.864888498124685,45980.04237693202,0.0
51.67018782552117,28139.360619114093,603.6259494685892,22.615914225915006,5816.379550547579,1.0
63.57302950938588,24746.05540950536,539.8695910244242,32.178884759826246,99486.63171697671,0.0
60.18360384495573,87763.40603804892,461.9561677480547,26.320133046805662,5778.056099636664,0.0
29.328502944301793,165899.59954072992,821.6493188291862,36.579476087766594,69503.52288585532,0.0
64.62794992449889,197709.70327669,719.9831867878685,4.081499101529479,98367.89252634135,1.0
46.96711209578254,47075.04039863507,377.0622466715489,3.01760419952819,23918.01042159256,0.0
60.372007758203125,126943.52876338433,777.657386743852,12.355161700507322,14224.936868719618,1.0
64.80456499617466,88560.35419358387,568.0871590372325,7.977234005659417,12138.493942242889,1.0
35.90017374859319,194584.5916066286,792.0037247917503,43.589178329610085,30327.514756759556,1.0
25.502596226383837,171581.40616442755,739.9203907710234,10.960699367902215,10104.581101064668,1.0
31.396758127097083,170899.16684800482,533.8674274580784,48.79326279095657,69216.13416941318,0.0
41.355389431312815,104364.76876309465,312.35811957606455,16.844789588555344,6229.179813006269,0.0
60.90073829612466,94667.51042077973,447.77254766172035,9.105895784434964,50942.21281497897,0.0
63.036529162817175,69213.27294752712,597.8988180634768,39.484925357123956,99669.68538529768,0.0
20.347606526559535,30147.58939716688,648.413020904381,32.935388775043805,81397.02695060188,0.0
45.537365128878285,175650.02772590957,441.8382269882612,24.90978582265695,61521.943823101086,1.0
40.87055015743895,166322.18164341396,376.64584074005325,27.76817754688156,30625.36207866117,0.0
31.105390523536514,199949.1811915035,759.2116302396146,35.96008891361319,62389.58362916385,1.0
25.99326836668414,199394.63067330298,841.4211993869536,11.422737066564936,52704.146391165166,1.0
36.8807585701814,119977.70700847293,589.1296002664772,49.816695802837096,42608.33838903715,0.0
67.14548519562595,158417.7347324919,394.4236072165669,48.73965810733915,13071.037674019948,0.0
36.160146601037766,190057.83137883703,449.7690295856529,32.516284317346845,88660.42152404667,1.0
45.939531087168305,172936.53032193406,310.1148721011067,9.977122546457256,44978.464882132255,0.0
55.15094794475889,64522.65831377558,802.8643436082745,34.01141212156457,19462.251182076507,1.0
38.1814801189647,101097.94435581683,364.76309558957763,3.609920448958792,36775.93508772896,0.0
68.58910413604804,43248.694727269096,617.0840615328394,1.5326251102903032,41412.975252892706,0.0
68.12236474710556,191729.18490657004,450.7303713779633,12.884144425560685,82753.78955668744,0.0
32.58911479126821,129111.43420115841,604.7979013836864,23.131147836965816,73361.4380561402,0.0
44.86242529461927,61155.70499062329,658.2812135935253,43.413625270419026,76930.48936413399,1.0
35.04391549083849,140906.12319305423,756.3579920389609,36.3584534883154,1103.1264428647214,1.0
34.24202471887338,131263.08328242126,413.5316994683318,37.13532605999905,41615.39981797615,0.0
21.84434736772664,84469.28924591129,306.04770576216424,21.27466672240377,48134.415163532365,1.0
50.47821669899484,40440.36659593323,375.28709653784404,17.296749627348145,1919.2276823056686,1.0
45.13395116144308,140883.17520670395,795.0102530164578,18.551938149230136,25981.32087450342,1.0
22.573937562499466,113655.3861626828,780.6395426593833,49.38247818680289,76028.9823122135,0.0
33.93232321183057,159017.31051241508,628.5772061936696,2.005459570624124,13710.970572899905,1.0
65.41329429833269,113629.43020015881,630.2842732385093,43.35157480612243,53531.01314525917,0.0
31.97809453334862,173392.6700573372,665.7701710004405,28.93377042861967,21520.18720172375,1.0
27.244743604561155,119343.2309794074,396.4542032428973,21.930770959479524,1212.0774643893274,0.0
44.472638013878154,120968.83487636952,802.9265702587279,36.262883020756824,24120.145759954146,1.0
69.28252270553003,177797.64847850212,530.3237886906402,24.333447071235142,97587.37549100538,0.0
32.10276357557502,92626.91591823146,510.7261905372236,43.67116190408303,80153.71118829896,0.0
53.606777370293926,44122.74112111533,585.4047379055606,45.035093200562926,95957.66443210334,0.0
58.08098076643588,25180.881736401014,325.8312817262803,21.08604634367277,48785.40439263624,0.0
31.881877199619986,155924.70602125142,391.4558528158437,13.841389861752578,10973.61986775035,1.0
56.41081743059298,131655.71924362364,705.9184890345038,29.61751642966811,54795.94889736929,1.0
38.389156635962664,146734.35825786024,345.53926735881953,45.61816728083455,45437.73345599609,0.0
51.61529152967897,58333.549071603935,631.7336602065135,10.533109450283328,84435.7082739616,0.0
51.67648553804473,44546.86560561856,434.94201032472654,31.148329178174137,9808.258078424458,0.0
46.788734203737924,22618.039820218746,514.1125877230871,31.578011004626028,48824.11370217782,0.0
24.514488502720415,83105.76058518745,458.78155522388494,36.65565112076405,15004.866469398426,0.0
61.7651247794619,126185.18363383395,495.61999405572203,6.57838425636299,32467.592689005996,0.0
36.039003248586795,90603.92811795181,695.4752478513351,35.79124823410443,73735.70773877997,1.0
29.325925519992712,98745.48596427123,463.4169435927463,45.45162603328205,47601.81293687665,0.0
22.038757077738197,182748.56500887472,611.5225521632934,8.984155443512098,37588.82851457693,0.0
49.544647159412094,82685.98406419405,561.8277212095048,11.877166246193882,39447.62785700353,0.0
53.87821809211412,112518.10804876595,665.0191409494564,48.56975470208198,45944.676840598666,1.0
20.82939144639281,161057.54229340574,815.2563566286169,9.048847635474488,78501.65438370568,1.0
45.60465291496405,91377.70081782863,702.9146534656377,42.71925466847895,89208.46889402343,0.0
31.324788759896897,131975.60604101722,418.21720822491625,24.613892822401738,95533.46865039282,0.0
52.25863952047249,175225.46757441413,317.15072428370655,12.361553720158852,78690.3386255295,0.0
28.718321450249572,190913.71225837557,444.24522436490383,43.53749506362557,31540.689574801272,0.0
54.546886905123294,46473.226567226826,627.2928618851402,22.265262750133274,68813.47060865421,0.0
39.33676731502687,186785.77252906899,328.2841974163377,25.74086769648451,43760.31240553919,0.0
66.83649943683673,108580.93275431688,573.00143596068,17.961668469988286,25467.062204605118,0.0
26.876047207299663,66483.98989381251,628.2635669042891,29.64754257174637,84087.15794259227,0.0
37.05331755251292,102644.43612288704,483.83413994932846,8.176193629251138,3842.6348962324996,1.0
25.673676062029454,196405.86355138588,724.0017120602021,19.554076832588034,90176.19921354235,1.0
66.23468091392814,108671.25691871652,358.6290392235745,48.470616116764376,46147.74646247341,1.0
63.86696766904905,79175.28985175147,341.32577995469484,12.906671635056377,63720.14768082804,0.0
32.89708138575778,134012.15377701062,700.5038159119819,32.83683322706461,65935.39222057827,1.0
52.999202301708955,63226.211380074754,572.5202239134092,16.259503211234744,89511.77407065364,0.0
60.86111001006079,33655.39905955951,678.6213180352548,38.67365628433003,63666.96821672073,1.0
47.760040579973115,43198.34994391686,539.1550362320604,6.543683035917491,61393.35847600618,1.0
46.48252891780032,43048.251012399036,435.52111828150873,48.491052253927236,6665.204056068997,0.0
32.092614545022585,47342.484832212984,750.5062747208099,22.68947706918196,51840.80219452041,1.0
24.65513839029496,44988.89107689382,739.6787334329385,11.802523167323198,15016.900081704165,1.0
64.86078789766634,135357.45406457863,682.0830589699347,3.6748373665006326,73743.37687214855,1.0
65.02090285816652,52738.41519184607,449.6798254764795,8.487895254377037,51222.19208126745,1.0
51.65507286366339,82220.11099829538,624.626866777998,25.988697427800883,68022.77792083533,0.0
36.951489552435035,181421.91378308213,498.5356433170148,16.850158821564314,4167.290060238427,0.0
37.46047873063304,105313.09524731702,350.3701403296488,41.44416829413047,8479.201604580321,0.0
56.297783943511966,140160.3929337849,804.5224665042335,21.544376183090296,71632.33880626822,1.0
64.85551299762886,51017.57681629337,375.2502470054288,12.435713629381496,7208.433599867337,0.0
64.35432121325587,54612.02338556074,822.6305446014413,30.8572493302015,7125.67277652586,1.0
58.99377729288119,27356.350927966196,545.3031751268757,35.33886084427229,1210.847523488745,1.0
52.10158230771439,50408.31135298962,401.8231108612408,8.352095395047494,95650.139829948,0.0
24.20699824975244,70146.26102575255,598.0455210580969,8.380960814415882,73750.83594590069,1.0
28.081435704730687,51861.88716981443,780.1202097320245,1.8335713466771486,35325.140850206415,1.0
64.92770942635397,35966.45607627001,702.7236875252586,36.82010075328203,29653.558128765522,1.0
50.321452982979494,41714.45679810815,743.6086313237973,33.190226381090255,34970.32297458495,1.0
20.459852580831484,102940.17824589064,662.3308516908945,23.731543787490693,77465.35311811819,1.0
25.073577143301605,57140.06931304265,680.7521104848188,42.20852244845986,66137.06110704145,1.0
53.17508845540279,85568.57498865358,767.0576083609255,40.28350764750266,18519.556786746794,1.0
20.253079192310935,110615.10875387424,437.3174048725523,29.267718219837608,17410.933533408435,0.0
28.04040257087493,144271.06915328576,569.1837300037273,43.41356402566293,9839.56497133973,0.0
47.436689468329305,27076.18517139781,421.66519300078124,10.292060501838412,66030.2719701338,0.0
54.59475988463466,163893.87180362767,843.2174043981558,5.595980969886394,76437.2662221736,1.0
52.59806297513003,133022.0701083634,819.2326368276373,13.487480575849482,26504.6428325004,1.0
31.213465473027988,34716.62575079694,321.6847462526782,2.854342804465743,2094.4961030912814,0.0
55.6089610673768,177244.1523392199,688.0663448836286,26.5584764000516,8217.166747642734,1.0
31.862454374840006,185757.03209572638,808.8865745786162,46.830284614748074,96786.00348450305,0.0
36.26998490796339,30994.032773875475,399.31643982003345,1.9671770334254823,29544.477747742025,0.0
57.32457025590121,69837.97666649667,612.3698768039462,6.10549570050134,76922.31478381336,0.0
52.48164495236073,165116.23036275103,803.5185636734229,22.609951414171764,62466.35688542638,1.0
62.4611705247089,154686.74426905852,318.67028822218936,46.69375087639524,38193.96396528959,0.0
52.88064461501717,53213.78348414792,683.581146985762,15.807805248837525,20568.726219555512,1.0
48.41543016677358,57682.878200607855,463.54195405490293,25.361740434419623,12138.641815940642,0.0
24.683738391404624,86684.97850244876,808.4179074570917,2.078642952519605,61501.29680388666,1.0
38.38579015297168,107214.13733438383,834.0820348409522,7.417160048104443,77463.3780637788,1.0
33.26011838408627,131285.85887545327,819.3465690123886,49.33150614794234,64390.42535411307,1.0
32.19948216895418,86404.45512255904,560.817819161605,48.25593482180228,53030.21332491583,0.0
68.65052773762227,103256.24890396663,774.1234580441223,0.24699904672048079,4195.122343163626,1.0
39.65488623333802,154544.76886407618,764.5021691942886,47.590589271161946,96848.87775943837,1.0
64.60232775885567,26602.976520307624,475.50526028379056,31.95599689077502,79871.41916545745,0.0
51.556931299863145,65438.649981923736,755.9035107828726,43.39591472600111,29282.203670096475,1.0
59.74056517708242,148402.92545921943,320.35419909352095,22.736992781692955,97997.03293588506,0.0
45.1318546552596,181137.23078369588,627.9484331651292,25.77980142896251,60188.15896363221,0.0
48.845194231317954,112101.9395808199,426.5048605082367,24.44232901284601,58242.26582072465,0.0
44.625884690943195,115780.42734775682,366.31178717750333,33.34321287730522,74807.31794295322,0.0
29.762149389902227,39290.962041159684,342.324260896065,6.982562737815645,81176.97880901376,0.0
56.12260576307526,100534.22602822183,682.9588267329768,1.4986794936338976,65647.86073315027,1.0
34.03861812204279,115871.10796190417,486.9312300724364,15.396497079559545,12809.574636620002,1.0
21.21579832157269,63644.69065425134,698.6217243408188,35.23403813683233,33826.75059944984,1.0
52.27361479535839,68463.78157088858,335.94598743941833,10.092672606147419,92808.36403260498,1.0
28.855533970352447,87911.14935883207,473.4096858068357,33.67162166624587,22461.56118438519,0.0
67.02292921764572,23612.815599990747,596.7202108064355,48.49560230536352,37216.70238375133,0.0
67.69642885012937,77974.24980497209,734.8977406614299,4.69503578947092,43207.6882944196,1.0
65.74321951102243,58060.64125937803,475.31387661263847,33.630105911256315,43940.498969445216,0.0
38.50793501277222,78949.52339202464,644.240257040355,22.187510965228558,61293.95824945255,0.0
20.77283082644337,41557.18372746522,787.2877615299029,43.40711271887527,94307.58377447075,1.0
66.41592812938626,180294.9105331811,638.7247535002675,8.857489472369295,24069.271183250497,1.0
41.409207415865716,126846.64163972875,428.12771111449854,34.63129761130823,12150.137630091805,0.0
68.33274095218349,142238.41744600813,313.4204298560959,41.90576448240551,19747.04898599373,0.0
68.18099885446264,162050.8229493209,778.5543806455114,47.230710973701164,88692.49002092695,0.0
62.650472773368,109719.5958072303,311.6981759677129,34.16240141448229,64581.0812655206,0.0
34.72244460347928,35645.651855736265,781.0859199763097,24.858738200421364,28590.678923916013,1.0
39.25488643009626,116679.1775273386,590.9154237149667,30.892362010060694,81594.69389686173,0.0
62.556833575842845,125631.40124375824,816.487234182093,43.44524922393591,86136.99963634361,1.0
35.84610025781389,154179.1053531794,739.3307796755159,28.530487331941483,84651.43386902781,1.0
28.474637334304624,97698.7183213423,848.8637607933356,1.519352984841843,91892.65336395544,1.0
47.840063122917506,42964.45450320147,492.89149849844057,46.54743477534889,25224.102017336158,1.0
66.80773870803904,71079.66304377042,721.9535589121198,34.476337551578055,75504.19287462783,0.0
54.80148983374865,85354.81335175432,521.0620024850832,33.82566928886233,46053.949727414,0.0
48.50305850446825,136265.10343968822,563.9315911671499,10.783757619885858,84199.85528900615,0.0
24.858824688538427,122740.09484040414,645.1280047701035,32.94427351163286,72849.06771616131,0.0
50.750361334958484,84097.41066161232,780.5224128024863,19.693220282707923,77644.74464997246,1.0
69.50269250521316,197572.74478273635,841.2459080596124,32.561648852074605,65616.18376810715,1.0
27.0042007618262,129039.46748423969,722.550377625485,5.3296515153995365,17742.876946970686,1.0
45.91648261818683,62700.822512479004,529.7717301920336,32.8922652301518,54502.69188969383,1.0
63.86865359639777,38320.84507167267,531.7463512523886,49.97068628853333,98466.97395245082,0.0
57.03843088771022,47514.64505317976,705.6702658738903,2.4106019430278014,93738.80664971189,1.0
54.8507870497634,64272.391109211465,431.3274301725663,48.858709211065865,4317.373579701167,0.0
55.12420419935546,48922.647186720016,360.7607622222671,20.345398036143532,16481.481572943714,0.0
37.97455756098776,53582.064329235036,495.0421867024271,43.537672516862955,13172.87734545619,1.0
34.679592213224666,71317.13036489248,457.981445409745,39.11927420291367,72597.99099852955,0.0
60.46805777392568,51207.24715305587,462.96946625079454,28.35081304933339,81778.5329856945,0.0
60.50566973395904,181417.77643275654,428.48426307745046,36.92246046256633,21351.13663106719,0.0
63.35361592900519,34442.07421909559,323.15125429999904,43.9257780650674,50585.2692951829,0.0
65.66202762782356,114412.05012264584,309.8306641033776,20.20701608255165,84070.30280112001,1.0
45.56711994304689,93871.42885813907,843.2473143548174,16.351658078161936,73280.15447662506,0.0
45.07581473435998,196828.15104354915,535.2752235547243,33.379669278179236,54223.72054918483,0.0
59.91475894833876,40167.00239024942,511.37965593782496,40.39229709706293,59034.76904587729,0.0
52.49819653888826,91614.0078282335,673.8060054811884,38.11425673883079,50836.054691628,0.0
55.098343862885166,194504.6779895664,420.0396383257853,39.89068244293173,29754.84513188206,0.0
59.789633471805054,175791.28266091645,822.4786511726239,21.77916574064665,56502.19928590161,1.0
64.50026709087831,167072.97277087037,732.4897579285537,40.89171080875108,68888.53020500907,1.0
36.89975784257679,66422.50886808918,349.1760512717427,6.010452768530422,87332.29158608077,0.0
38.779147631997205,50759.765730211846,529.6694266817105,27.224454898042477,63629.13539792481,0.0
24.69909699204345,140355.77958639758,783.5150691591906,0.2879330249060785,76112.1537043158,1.0
48.9140070498087,187287.67804296545,819.6026122602757,16.229291495013516,16007.1634954573,1.0
21.797113689837104,120217.32074250736,557.0708311874283,18.323076743569892,46155.74744197899,0.0
43.27990090662301,122890.28410458197,637.3762640658892,19.80863458046277,933.1619827093295,1.0
47.13223173537883,70396.23685885116,391.86867035064137,34.773360334493105,24667.886452162304,0.0
34.327062606414216,158508.72797454864,845.1427443753371,19.427905063517287,72646.17151130049,1.0
49.541663028450536,53667.87474035421,427.41943576089386,22.43468113112653,99180.99513493634,0.0
21.52501249695247,78262.26255276386,818.5024757743191,11.877206543716373,9917.809958721591,1.0
21.867409437460722,96578.55895095502,657.3056569458026,18.662589581467003,40149.43158612883,1.0
61.13002803298291,111369.8681632019,634.2552371833725,11.363481363157574,80007.09686991596,0.0
38.00953207056314,63633.75183471444,581.9786810590797,3.659796188422182,20403.563462889884,0.0
26.35302563259424,40670.62845305663,426.8683964447673,30.172429669068894,55508.494930228626,0.0
46.11216300274022,129911.60763949387,397.09041760302955,33.410639927750815,73307.12960296748,1.0
58.499677654930544,71953.49958324604,421.26741498859644,30.974517300480723,61598.545026017906,0.0
30.79105137484216,124622.87985607021,402.54104417934,23.17470219002862,18802.473461541613,1.0
51.14452379095002,47785.28874935642,728.7714604617142,18.989289008961492,35538.45686857394,1.0
24.2673732496884,106605.21833386715,492.56889254170153,43.16668247859126,78379.17844853972,0.0
22.584086058430387,115866.09785928545,331.81347210986803,25.954089256810903,55422.65141320166,0.0
46.567731578407404,29328.236628036844,833.0064465774462,23.95909388148655,522.9613542912737,0.0
47.031756080505325,80588.77007490571,786.0822367298841,1.2821032903217844,76099.07600280938,1.0
51.87149507491033,44194.64184901536,810.2637557573671,17.06239138130782,3531.135494023907,1.0
56.30456668613308,31407.494685098194,847.1993024555394,19.009780939292853,74573.37827312322,0.0
68.79260397312673,198192.84183019015,395.64238707071803,19.941139044845023,20248.05601652374,0.0
45.81501741505977,78023.69209545013,517.9331103964623,29.008618461366613,95807.34801193803,0.0
36.147823647062296,165777.40025383426,717.0311616372502,26.680127336343922,36794.075130208446,1.0
59.759309738435185,65835.3178574775,682.8113399295858,30.39525463967223,32693.16163380791,0.0
33.54161256310371,142670.49000030727,384.64274848692025,38.244163077106414,14888.805033244467,0.0
41.9485710352818,156841.01478014357,748.7082187448398,40.649286935804675,30560.42154902149,0.0
23.9228190671133,127214.97330941197,423.4423145101634,35.90615381132472,87665.07618282006,0.0
21.267537170772876,104883.7139390285,423.0996881524427,47.77618479774674,99633.43376272473,0.0
68.13242073389625,94131.36454650834,595.3359325913775,0.9116291338180815,36830.95305068483,0.0
61.79900602561029,82796.28797773915,626.1169641629367,9.788899284177305,44861.06309545426,0.0
54.798710304684896,187315.24596460865,619.0474143107962,0.378143748907106,72207.0938202737,0.0
