x1,x2,cluster
-2.0812136397932064,2.4472446031783317,0
1.7634301586850152,0.1361714481263135,2
2.5791585452670835,0.9860857469825982,2
0.5730931315733154,5.526232397830817,1
1.701835772675679,-0.7188105287130957,2
-0.7300001120785176,6.25456272268018,1
2.206560759274216,5.506167176232801,1
1.9447268642004052,1.9178363716537363,2
0.1150443934917925,6.213852280547424,1
-0.5973989017423773,3.5001068527310477,0
2.859420775602749,2.9560282663059434,2
1.8331006904491864,3.652761734148243,1
1.552860895161436,4.095488571870395,1
0.163123796502041,2.577504725116713,0
-1.1721463201086872,3.5347688157264017,0
4.31457647212373,0.8554065082772941,2
1.0220285958479411,4.116603477422556,1
-0.5901615496866482,4.330209967370566,1
2.1047625030829686,1.3915004362188932,2
1.0100141552859232,2.108808949620638,2
3.5497520659242467,-1.1723213650755957,2
0.3419479848655314,3.941046161461252,1
2.753724670540214,0.9014345490242062,2
0.4782376278541901,6.233319381265376,1
2.4645222723420948,6.199676503478973,1
2.329783879156817,0.0067485769424089,2
-0.7053183011721096,2.923174907632484,0
1.3722767912081404,3.210725818717884,1
1.1203136497073731,5.758060834411365,1
0.8730512267529372,4.714385829386762,1
0.0884843309163823,2.322990859224463,0
2.197220684753657,0.5783352427928417,2
-1.0731221005862213,1.0881418503285911,0
0.5889432611385428,4.001484576873055,1
-0.7263392097909086,2.996142436494784,0
0.94808785020784,4.732119197978808,1
1.274508252752551,5.6301732241354205,1
2.093898073273066,-0.7590514423840169,2
1.335663132881085,0.0846706713838595,2
-2.186960333355988,3.0937012146291507,0
0.8778175541210628,3.6403090410862826,1
3.1237769207488872,0.4442778560865492,2
-1.99693689592278,2.701150790757584,0
1.5903494488925751,5.225993999014917,1
-2.54494588850927,2.840027505392272,0
1.9223869438459225,0.5998727805362085,2
-1.6570109674156095,3.0118354907186915,0
2.1156707630897955,3.0689615070947376,1
-2.6667064686486794,3.702839782573623,0
2.013096070142299,0.6107764675480292,2
-0.7554980645450599,3.94732109011589,0
-0.5149875141591105,4.743179028712927,1
-2.255948672016601,3.1144396620619075,0
0.5411165268248577,6.153051055927731,1
2.039585409830323,1.05859182823616,2
1.153696220800248,3.902006391240128,1
0.6283579292203425,4.46013629655237,1
-1.8025745477824624,2.2081542954862345,0
1.2911235975264348,-0.5401278138636416,2
1.3712566236956614,2.557214456127809,2
0.7487406696975614,2.555794339556125,1
0.8990850896109652,1.6788617616479302,2
-0.6539282684195495,4.7665695829741646,1
-0.6643080018934543,0.2622631683581899,2
2.96544642952547,1.214881875129239,2
1.616401604644087,2.686831283137556,1
-0.6039047165638629,1.5039831842973177,0
2.7468062725030644,1.5924128035939429,2
2.821930703077964,1.2539564774102256,2
1.1312175042434114,4.681949847050563,1
-3.543310641021665,2.3784276279586214,0
-1.995768201188701,0.7164409758325649,0
0.5626510977867477,3.5563325160076324,1
3.2460247025341027,2.849421652849625,2
0.4843526682412316,2.8732868348772658,1
-0.1968533265676648,6.247408513097683,1
1.4589534829823698,0.8450963636683906,2
1.5756117074249305,1.5180219582814494,2
0.1054729293646132,3.7249376626839754,1
1.417830495880649,0.5003918456091392,2
-2.5815324772069195,3.738130098657804,0
-2.859115667816407,0.9492575715471026,0
-0.5838579258993876,0.1782050941435664,2
-0.0239452688430696,2.7590162306707784,0
0.6647175464191224,4.359952669678135,1
2.038247107571437,1.2768153954930186,2
-1.4898982913117558,3.6857846690658262,0
-0.9835921218343856,3.356925219005165,0
-2.029720713864444,5.330335940876871,0
-2.8748294358510256,2.156308873076564,0
2.698581986495806,-0.6729597486955159,2
0.2058171736972278,3.602383368192313,1
-2.4356672591809585,2.4935646403552214,0
1.142943573919024,4.938818764340496,1
2.987115895547181,1.2376286437391988,2
2.841595483541854,0.4312445632019938,2
1.6485648355589304,4.711249163689501,1
0.2121979712762294,0.4196896558974501,2
0.2993769379951585,1.3485981217438516,2
-1.156079011940803,3.0599440665203583,0
-0.3165868311769535,4.570838196797573,1
0.5144705069882531,0.9609256541382686,2
-0.3020334490282457,2.9827383676766988,0
1.9263584960720843,4.152430119150692,1
2.1550496497061458,4.123862491636039,1
-2.3095331690494305,2.807492962306235,0
2.102906000653002,3.2238558190849664,1
-0.2077671369203297,2.0354634427832043,0
-1.993749559274668,1.500976148206863,0
-1.5767197372875836,4.957405922888751,0
-1.1441715832096373,2.883639980801169,0
0.2817022188151296,4.15415278712072,1
1.9193178207545567,2.034555022540632,2
1.4579514524675152,0.6597419302019298,2
1.8483638452689064,1.7778425720187192,2
1.9936411193372303,0.7903583836467621,2
1.8407062774060008,3.561622307041948,1
1.7480606297601624,5.127291481412121,1
0.5207375750291519,4.321266486473447,1
1.925690885472256,4.391338568833581,1
2.89921210502688,5.784302118882814,1
-1.3318343160705242,1.1363194056275314,0
-2.185456980026909,2.403648295393134,0
1.7462545523857558,-0.7783401463920399,2
2.164299870898797,4.62072993937324,1
1.7053606407240318,4.4327702382058005,1
1.402858939045858,0.5067102847503357,2
2.0309413970339425,0.1596327507322481,2
2.454313867073008,-1.8749290964887133,2
-1.3276038163254402,2.867278720371457,0
2.9131914457252144,2.03876552659551,2
-2.332530520761273,1.7995703370114906,0
-2.4712725040462,3.155985409165435,0
1.7443813497344065,0.9950638262067204,2
2.1529924891477337,1.4806173396912303,2
-1.7298008539885723,2.807999482023809,0
-0.5844358940015116,2.650287515097775,0
-0.0135759306487002,3.4710143255407067,1
4.35918421911682,-0.1623521627836104,2
1.4995467390782489,4.132240996226142,1
-0.6376277690114565,4.091047047234421,1
-0.4266196750015316,4.215904233659344,1
1.3674299104041956,-0.3164137431561837,2
0.2315152564980551,3.477348788789376,1
1.1693200393416745,2.843957595052708,1
