support_calls,usage_hours,monthly_spend,plan_tenure,satisfaction
8,17.805275677818326,182.6616550228127,23.930988003785068,2
11,9.11313505571426,29.45217844264397,10.228351253663352,0
10,12.402651956030734,227.48853641576156,10.83328858391221,1
5,5.547623659622653,70.87262199771988,3.9269717086000604,0
2,3.762423194475226,270.435743937807,19.075429169998305,2
3,9.273968098799642,69.49049573978208,16.648373418755728,1
11,7.067044560521056,65.29943899246331,5.2984707069302495,0
10,11.673122237017441,20.599403675947514,1.9771450947802247,0
3,1.5546927392996968,146.89941408189978,16.331983249793115,1
2,19.48789615332333,173.80392864615877,15.708269142747245,2
9,19.72421488959206,29.055505434222187,6.558228647957024,0
2,13.963234280394904,234.90300884155306,22.82072549400985,2
2,10.721927326882408,141.453762076928,3.6253894027416056,1
3,6.190552325726555,162.07317810499822,10.376035225022445,1
6,16.275900394138972,137.82119661208617,22.646782084022373,2
3,13.694623451077586,126.22128765384454,10.073455606226936,1
8,3.252338786897826,172.2956960793832,15.324622743938054,0
0,18.21854368987685,55.01967131990663,9.542265551107063,1
7,16.45074485846338,62.75915784362863,6.581164856368081,0
6,18.99599826583848,259.91783009392003,23.615463551035877,2
1,14.5143901677672,284.3734840187535,9.824016151561032,2
7,12.268303918715798,118.25970172112835,21.458380888299224,1
0,8.364860725812377,88.5159552116306,5.518910541386068,1
10,18.654569667080267,196.75986753931457,5.114512896601999,1
11,17.321277790008168,128.53290961844795,0.7472179892282726,0
8,0.9043734021237881,17.36204314150001,15.640003809021241,0
8,0.5273394899450401,55.284253236195205,8.844632249370267,0
1,7.5292673375609915,217.63194636574528,20.74459799615129,2
6,16.211066615636657,201.08794315394388,11.357037760597372,2
9,19.74552258629889,17.85783782601021,23.23664226995332,1
2,3.0083378220705637,74.37192696055534,4.4526123768749075,0
6,11.882614307042703,77.0116910105407,20.84695603093466,1
11,7.617817132620431,204.84889564363124,18.6383244670018,1
9,19.398287956292066,15.716055948765604,18.502124271457248,0
8,16.842378462714173,40.191488775526416,20.274797474805304,0
3,16.766574094222758,241.97566475822492,18.264575782631972,2
11,9.373863195899405,61.77795199575675,15.02928771915397,0
0,8.296390046753304,199.29637127704368,3.1498770643773017,1
1,5.468141438614125,79.07300650355069,0.780628307790046,0
0,1.1275099330185423,38.8380039002101,22.100348347576485,1
11,17.294447525101063,80.51993538984169,14.799607548497713,1
4,16.258020182601552,219.45741023814116,19.11689498342823,2
4,19.99435346572261,258.1519757508229,11.5565364363012,2
10,19.93273674147811,250.76376072442756,2.8153965350974675,1
6,11.108634112052549,125.1832235893519,3.0044590128612105,0
8,15.37974830361021,203.7446896054874,16.453566893495314,2
8,18.89531459764856,69.44544567058807,10.327341477587105,0
2,16.99294781354823,95.01284177569384,4.812593440808081,0
2,4.946962034863953,269.9373873711247,11.798269121794485,2
2,9.01088270620187,13.77055781811345,1.541014489803218,0
3,2.5831883030298997,34.797473947795744,13.96731364594557,0
7,19.081020545174447,70.28701399234792,6.455841706442344,0
5,12.123492689017601,17.694339123407715,19.141418415292517,0
7,4.572856110069255,62.61627617604122,7.44868701416577,0
0,13.434013688117135,179.08205268121074,10.925283577963228,2
7,12.362564809157917,132.21311967182442,0.27889295779441525,0
3,7.1632543606568095,268.8747962123227,1.738725307069413,2
10,2.2711518439925804,247.05863290414786,9.419845353760437,0
0,13.431463911855992,109.12703199238403,11.518532033210963,1
7,10.406154018075867,85.23279569507481,14.40049315486329,0
3,15.446367834712786,120.1107983685074,6.999901889023278,1
5,10.403270022239868,181.18553332929426,16.67956526703702,2
7,17.0436300063708,87.73845583863411,20.64293753254091,1
3,11.038136775489711,191.00318327624888,18.716423733440394,2
2,11.218759430707726,128.72937913545974,0.9508518083605715,0
8,17.5330720531669,170.09368244707426,11.532166734187895,1
2,8.069657324247942,136.47669344924185,2.518324282036197,1
8,2.6803045690128147,95.39507026715613,5.809080380700659,0
1,0.5756535262667795,285.05145901902546,23.679902238411515,2
1,15.10274511347238,231.44568030633064,3.4198930296363175,2
1,12.406191027069294,50.63282097227124,11.973315682832546,0
5,14.081595361984471,261.8557130103947,14.83573762363486,2
2,4.259283230178214,151.35504749235895,16.859159293058497,2
8,2.7274295117353953,269.4201457992865,13.431568403685938,2
3,0.29089331335763857,241.9580242247214,0.23450033806040782,0
0,7.0117511761319395,133.3119162960777,7.835071397855805,1
3,11.798353737092661,16.516099412834045,12.425079441233073,0
0,7.844880901994646,87.91643422163436,2.1087959794760005,1
4,8.749498440474582,167.0739222516514,8.415046349020338,1
3,18.083173889874967,193.70868374958272,0.7968746109927975,1
7,6.965109340466007,84.78742877562867,1.8858839317204978,0
7,10.279789783196216,50.413261481119,9.526158628838306,0
6,15.673060254822861,252.12976867179674,3.1851780970334485,2
2,7.930855646425403,295.4766324040301,13.620980358277397,2
0,12.44173400455747,162.45015286777888,16.54715925929438,2
0,17.247274174934905,59.786992896008016,19.21408077861799,2
11,18.990412473152844,88.969124690617,4.803605861875442,0
10,2.9414696185807587,15.333296198765353,4.019581974217674,0
2,18.53175250322989,275.1466539025447,2.509628168025606,2
5,9.842325861590764,44.14781403814093,15.27432598904728,0
6,5.1648877659791665,177.18977789913353,16.95541743568563,1
5,9.182715124765226,89.47601399928973,0.7580674758154089,0
5,19.600651505709543,170.7116207295801,22.469093909848556,2
5,9.852361879857392,198.91191262204063,1.2473108076353379,1
2,6.575032205750164,250.62512307508848,12.991112047225691,2
5,12.668017086334515,69.86216881057493,17.017452466821993,1
7,4.802912375563862,13.188790310959337,20.903258969906055,0
10,1.5172665621732784,49.69683271995411,17.138086371178268,0
10,2.5775944382129845,271.00540613595047,19.241473993675005,2
1,2.560916779155449,263.4281224931294,8.146804621027346,2
4,3.038053870245887,183.2497996293894,19.555802729916294,1
0,2.7765434529882027,184.14988952575948,1.9227563132322034,1
11,12.817494896064293,202.86063561841408,21.475599745452662,1
0,3.6376016879828965,60.85767080080038,13.14221702768967,0
4,6.913345666477264,275.17946431823833,19.61514647909985,2
11,17.935768198120236,131.4434522187012,10.855638828439204,0
2,9.479232805257446,121.11017319235427,15.4458646847166,2
3,13.351154770420543,160.48613453202287,12.633663862466717,1
